filename,width,height,class,xmin,ymin,xmax,ymax
IMG_1029.JPG,4032,3024,sol,475,2811,1024,3024
IMG_1029.JPG,4032,3024,xx,1007,824,1462,1105
IMG_1029.JPG,4032,3024,xx,1085,1095,1507,1314
IMG_1029.JPG,4032,3024,xx,1146,1327,1559,1566
IMG_1029.JPG,4032,3024,tecate,1182,1566,1620,1759
IMG_1029.JPG,4032,3024,tecate,1259,1747,1633,1959
IMG_1029.JPG,4032,3024,tecate,1314,1963,1675,2153
IMG_1029.JPG,4032,3024,heineken,1014,2198,1733,2372
IMG_1029.JPG,4032,3024,strongbowA,1072,2395,1795,2595
IMG_1029.JPG,4032,3024,strongbowR,1162,2605,1833,2759
IMG_1029.JPG,4032,3024,miller,1840,621,2478,943
IMG_1029.JPG,4032,3024,miller,1914,947,2530,1227
IMG_1029.JPG,4032,3024,heineken6,1840,1256,2624,1863
IMG_1029.JPG,4032,3024,heineken6,2011,1914,2724,2485
IMG_1029.JPG,4032,3024,tecateC,3120,330,3798,598
IMG_1029.JPG,4032,3024,tecateC,3137,585,3840,898
IMG_1029.JPG,4032,3024,tecateC,3207,911,3830,1198
IMG_1029.JPG,4032,3024,indioC,3182,1230,3824,1440
IMG_1029.JPG,4032,3024,indioC,3249,1479,3859,1698
IMG_1029.JPG,4032,3024,carta,3330,1730,3895,2008
IMG_1030.JPG,4032,3024,bohemiaP,7,592,420,843
IMG_1030.JPG,4032,3024,bohemiaP,33,866,469,1101
IMG_1030.JPG,4032,3024,bohemiaP,111,1127,533,1330
IMG_1030.JPG,4032,3024,indio,78,1388,578,1627
IMG_1030.JPG,4032,3024,indio,37,1643,624,1843
IMG_1030.JPG,4032,3024,indio,72,1850,656,2082
IMG_1030.JPG,4032,3024,indio,111,2098,714,2292
IMG_1030.JPG,4032,3024,sol,204,2279,749,2485
IMG_1030.JPG,4032,3024,sol,233,2492,807,2705
IMG_1030.JPG,4032,3024,xx,943,521,1414,759
IMG_1030.JPG,4032,3024,xx,1011,743,1446,1001
IMG_1030.JPG,4032,3024,xx,1049,1034,1472,1247
IMG_1030.JPG,4032,3024,tecate,1098,1243,1520,1450
IMG_1030.JPG,4032,3024,tecate,1149,1466,1537,1676
IMG_1030.JPG,4032,3024,tecate,1175,1676,1566,1888
IMG_1030.JPG,4032,3024,heineken,862,1898,1588,2124
IMG_1030.JPG,4032,3024,strongbowA,940,2156,1643,2343
IMG_1030.JPG,4032,3024,strongbowR,943,2356,1653,2517
IMG_1030.JPG,4032,3024,miller,1801,382,2449,688
IMG_1030.JPG,4032,3024,miller,1833,685,2485,988
IMG_1030.JPG,4032,3024,heineken6,1759,1088,2517,1676
IMG_1030.JPG,4032,3024,heineken6,1820,1711,2585,2288
IMG_1030.JPG,4032,3024,tecate,2927,240,3801,498
IMG_1030.JPG,4032,3024,tecate,2943,534,3791,817
IMG_1030.JPG,4032,3024,tecate,2991,853,3791,1095
IMG_1030.JPG,4032,3024,indioC,2962,1134,3749,1359
IMG_1030.JPG,4032,3024,indioC,2991,1421,3769,1669
IMG_1030.JPG,4032,3024,carta,2975,1711,3775,1947
IMG_1031.JPG,4032,3024,tecateC,2946,437,3798,747
IMG_1031.JPG,4032,3024,tecateC,2933,734,3759,1027
IMG_1031.JPG,4032,3024,tecateC,2933,1024,3730,1327
IMG_1031.JPG,4032,3024,indioC,2862,1321,3659,1588
IMG_1031.JPG,4032,3024,indioC,2846,1614,3656,1856
IMG_1031.JPG,4032,3024,carta,2862,1905,3617,2156
IMG_1031.JPG,4032,3024,miller,1907,288,2527,595
IMG_1031.JPG,4032,3024,miller,1895,572,2488,882
IMG_1031.JPG,4032,3024,heineken6,1698,947,2449,1582
IMG_1031.JPG,4032,3024,heineken6,1640,1605,2407,2211
IMG_1031.JPG,4032,3024,xx,1085,205,1495,450
IMG_1031.JPG,4032,3024,xx,1072,443,1485,672
IMG_1031.JPG,4032,3024,xx,1078,659,1485,905
IMG_1031.JPG,4032,3024,tecate,1069,921,1462,1140
IMG_1031.JPG,4032,3024,tecate,1056,1124,1440,1359
IMG_1031.JPG,4032,3024,tecate,1037,1353,1456,1563
IMG_1031.JPG,4032,3024,heineken,675,1624,1414,1830
IMG_1031.JPG,4032,3024,strongbowA,637,1847,1417,2079
IMG_1031.JPG,4032,3024,strongbowR,627,2082,1398,2292
IMG_1031.JPG,4032,3024,bohemiaP,20,37,520,327
IMG_1031.JPG,4032,3024,bohemiaP,1,320,488,585
IMG_1031.JPG,4032,3024,bohemiaP,1,611,449,837
IMG_1031.JPG,4032,3024,indio,1,862,482,1079
IMG_1031.JPG,4032,3024,indio,1,1084,443,1350
IMG_1031.JPG,4032,3024,indio,1,1338,433,1579
IMG_1031.JPG,4032,3024,indio,1,1583,420,1798
IMG_1031.JPG,4032,3024,sol,1,1797,453,2037
IMG_1031.JPG,4032,3024,sol,1,2058,462,2301
IMG_1032.JPG,4032,3024,tecateC,3066,563,3830,863
IMG_1032.JPG,4032,3024,tecateC,3030,840,3846,1166
IMG_1032.JPG,4032,3024,tecateC,3040,1156,3791,1424
IMG_1032.JPG,4032,3024,indioC,2978,1424,3759,1717
IMG_1032.JPG,4032,3024,indioC,2933,1708,3727,2005
IMG_1032.JPG,4032,3024,carta,2911,2024,3704,2285
IMG_1032.JPG,4032,3024,miller,2017,324,2640,653
IMG_1032.JPG,4032,3024,miller,2001,621,2595,914
IMG_1032.JPG,4032,3024,heineken6,1824,963,2549,1598
IMG_1032.JPG,4032,3024,heineken6,1707,1621,2466,2243
IMG_1032.JPG,4032,3024,xx,1243,208,1653,476
IMG_1032.JPG,4032,3024,xx,1230,421,1627,688
IMG_1032.JPG,4032,3024,xx,1195,663,1601,908
IMG_1032.JPG,4032,3024,tecate,1175,882,1575,1147
IMG_1032.JPG,4032,3024,tecate,1153,1105,1562,1353
IMG_1032.JPG,4032,3024,tecate,1127,1340,1524,1553
IMG_1032.JPG,4032,3024,heineken,733,1530,1488,1798
IMG_1032.JPG,4032,3024,strongbowA,695,1795,1459,2008
IMG_1032.JPG,4032,3024,strongbowR,656,2024,1440,2259
IMG_1032.JPG,4032,3024,bohemiaP,9,1,717,288
IMG_1032.JPG,4032,3024,bohemiaP,1,268,672,517
IMG_1032.JPG,4032,3024,bohemiaP,20,498,656,785
IMG_1032.JPG,4032,3024,indio,14,714,627,966
IMG_1032.JPG,4032,3024,indio,20,940,595,1217
IMG_1032.JPG,4032,3024,indio,1,1199,559,1498
IMG_1032.JPG,4032,3024,indio,1,1445,533,1717
IMG_1032.JPG,4032,3024,sol,1,1701,527,1950
IMG_1032.JPG,4032,3024,sol,1,1938,511,2179
IMG_1033.JPG,4032,3024,tecateC,3175,688,3991,1053
IMG_1033.JPG,4032,3024,tecateC,3117,969,3917,1314
IMG_1033.JPG,4032,3024,tecateC,3078,1266,3872,1598
IMG_1033.JPG,4032,3024,indioC,2978,1547,3804,1863
IMG_1033.JPG,4032,3024,indioC,2966,1821,3769,2150
IMG_1033.JPG,4032,3024,carta,2907,2114,3733,2440
IMG_1033.JPG,4032,3024,miller,2185,327,2772,698
IMG_1033.JPG,4032,3024,miller,2114,643,2714,947
IMG_1033.JPG,4032,3024,heineken6,1878,937,2633,1621
IMG_1033.JPG,4032,3024,heineken6,1737,1601,2491,2227
IMG_1033.JPG,4032,3024,xx,1449,124,1846,408
IMG_1033.JPG,4032,3024,xx,1414,340,1782,614
IMG_1033.JPG,4032,3024,xx,1359,585,1740,795
IMG_1033.JPG,4032,3024,tecate,1311,805,1695,1005
IMG_1033.JPG,4032,3024,tecate,1262,982,1649,1263
IMG_1033.JPG,4032,3024,tecate,1185,1201,1598,1488
IMG_1033.JPG,4032,3024,heineken,801,1401,1527,1701
IMG_1033.JPG,4032,3024,strongbowA,724,1672,1507,1950
IMG_1033.JPG,4032,3024,strongbowR,669,1856,1453,2166
IMG_1033.JPG,4032,3024,sol,1,1706,540,2001
IMG_1033.JPG,4032,3024,sol,1,1449,540,1779
IMG_1033.JPG,4032,3024,indio,20,1205,591,1527
IMG_1033.JPG,4032,3024,indio,104,969,682,1282
IMG_1033.JPG,4032,3024,indio,149,740,707,1027
IMG_1033.JPG,4032,3024,indio,249,511,756,821
IMG_1033.JPG,4032,3024,bohemiaP,111,295,820,611
IMG_1033.JPG,4032,3024,bohemiaP,172,47,856,356
IMG_1033.JPG,4032,3024,bohemiaP,496,1,946,156
IMG_1034.JPG,4032,3024,tecateC,3215,762,3979,1114
IMG_1034.JPG,4032,3024,tecateC,3146,1024,3969,1359
IMG_1034.JPG,4032,3024,tecateC,3104,1285,3917,1650
IMG_1034.JPG,4032,3024,indioC,3062,1592,3866,1917
IMG_1034.JPG,4032,3024,indioC,3014,1879,3866,2217
IMG_1034.JPG,4032,3024,carta,2966,2172,3853,2524
IMG_1034.JPG,4032,3024,miller,2185,385,2811,727
IMG_1034.JPG,4032,3024,miller,2149,627,2746,985
IMG_1034.JPG,4032,3024,heineken6,1933,976,2659,1621
IMG_1034.JPG,4032,3024,heineken6,1811,1595,2543,2266
IMG_1034.JPG,4032,3024,xx,1514,198,1891,430
IMG_1034.JPG,4032,3024,xx,1469,372,1856,614
IMG_1034.JPG,4032,3024,xx,1417,585,1820,830
IMG_1034.JPG,4032,3024,tecate,1356,772,1753,1030
IMG_1034.JPG,4032,3024,tecate,1333,985,1714,1253
IMG_1034.JPG,4032,3024,tecate,1285,1208,1649,1469
IMG_1034.JPG,4032,3024,heineken,849,1401,1598,1708
IMG_1034.JPG,4032,3024,strongbowA,804,1676,1537,1963
IMG_1034.JPG,4032,3024,strongbowR,682,1882,1501,2163
IMG_1034.JPG,4032,3024,sol,1,1661,537,1992
IMG_1034.JPG,4032,3024,sol,1,1508,578,1750
IMG_1034.JPG,4032,3024,indio,91,1176,637,1527
IMG_1034.JPG,4032,3024,indio,175,966,701,1227
IMG_1034.JPG,4032,3024,indio,256,727,762,1040
IMG_1034.JPG,4032,3024,indio,340,530,817,801
IMG_1034.JPG,4032,3024,bohemiaP,295,314,878,566
IMG_1034.JPG,4032,3024,bohemiaP,285,72,953,379
IMG_1034.JPG,4032,3024,bohemiaP,715,1,1004,195
IMG_1035.JPG,4032,3024,tecateC,3085,837,3872,1185
IMG_1035.JPG,4032,3024,tecateC,3098,1127,3875,1472
IMG_1035.JPG,4032,3024,tecateC,3075,1385,3866,1730
IMG_1035.JPG,4032,3024,indioC,2985,1685,3843,2047
IMG_1035.JPG,4032,3024,indioC,2953,1992,3846,2324
IMG_1035.JPG,4032,3024,carta,2940,2295,3872,2647
IMG_1035.JPG,4032,3024,miller,2098,501,2695,856
IMG_1035.JPG,4032,3024,miller,2085,756,2691,1098
IMG_1035.JPG,4032,3024,heineken6,1872,1082,2630,1685
IMG_1035.JPG,4032,3024,heineken6,1766,1679,2553,2398
IMG_1035.JPG,4032,3024,xx,1443,317,1778,543
IMG_1035.JPG,4032,3024,xx,1404,498,1759,747
IMG_1035.JPG,4032,3024,xx,1327,688,1711,924
IMG_1035.JPG,4032,3024,tecate,1301,888,1672,1130
IMG_1035.JPG,4032,3024,tecate,1278,1072,1630,1343
IMG_1035.JPG,4032,3024,tecate,1207,1288,1566,1559
IMG_1035.JPG,4032,3024,heineken,762,1495,1524,1834
IMG_1035.JPG,4032,3024,strongbowA,669,1763,1485,2079
IMG_1035.JPG,4032,3024,strongbowR,591,1998,1433,2305
IMG_1035.JPG,4032,3024,bohemiaP,317,34,966,327
IMG_1035.JPG,4032,3024,bohemiaP,243,211,875,479
IMG_1035.JPG,4032,3024,bohemiaP,137,437,837,695
IMG_1035.JPG,4032,3024,indio,246,621,778,911
IMG_1035.JPG,4032,3024,indio,178,837,730,1111
IMG_1035.JPG,4032,3024,indio,75,1063,653,1366
IMG_1035.JPG,4032,3024,indio,30,1292,585,1572
IMG_1035.JPG,4032,3024,sol,1,1528,456,1843
IMG_1035.JPG,4032,3024,sol,1,1824,427,2098
IMG_1037.JPG,4032,3024,tecateC,2778,656,3482,898
IMG_1037.JPG,4032,3024,tecateC,2817,901,3546,1143
IMG_1037.JPG,4032,3024,tecateC,2824,1140,3601,1388
IMG_1037.JPG,4032,3024,indioC,2885,1414,3624,1663
IMG_1037.JPG,4032,3024,indioC,2917,1669,3704,1917
IMG_1037.JPG,4032,3024,carta,2953,1969,3775,2198
IMG_1037.JPG,4032,3024,miller,1817,517,2401,763
IMG_1037.JPG,4032,3024,miller,1824,772,2401,1014
IMG_1037.JPG,4032,3024,heineken6,1749,1063,2495,1605
IMG_1037.JPG,4032,3024,heineken6,1782,1640,2549,2234
IMG_1037.JPG,4032,3024,xx,1159,476,1514,672
IMG_1037.JPG,4032,3024,xx,1137,663,1511,847
IMG_1037.JPG,4032,3024,xx,1159,843,1514,1027
IMG_1037.JPG,4032,3024,tecate,1156,1017,1527,1240
IMG_1037.JPG,4032,3024,tecate,1140,1230,1540,1437
IMG_1037.JPG,4032,3024,tecate,1149,1447,1530,1634
IMG_1037.JPG,4032,3024,heineken,798,1698,1543,1937
IMG_1037.JPG,4032,3024,bohemiaP,1,395,646,579
IMG_1037.JPG,4032,3024,bohemiaP,1,595,633,779
IMG_1037.JPG,4032,3024,bohemiaP,1,808,620,1001
IMG_1037.JPG,4032,3024,indio,62,988,598,1224
IMG_1037.JPG,4032,3024,indio,78,1217,578,1414
IMG_1037.JPG,4032,3024,indio,24,1427,578,1614
IMG_1037.JPG,4032,3024,indio,1,1663,575,1885
IMG_1037.JPG,4032,3024,sol,1,1891,575,2127
IMG_1037.JPG,4032,3024,sol,1,2144,582,2401
IMG_1038.JPG,4032,3024,sol,969,2069,1366,2198
IMG_1038.JPG,4032,3024,sol,969,1959,1353,2069
IMG_1038.JPG,4032,3024,indio,963,1843,1355,1965
IMG_1038.JPG,4032,3024,indio,956,1715,1363,1833
IMG_1038.JPG,4032,3024,indio,947,1578,1368,1706
IMG_1038.JPG,4032,3024,indio,937,1422,1376,1571
IMG_1038.JPG,4032,3024,bohemiaP,781,1243,1373,1422
IMG_1038.JPG,4032,3024,bohemiaP,766,1073,1371,1258
IMG_1038.JPG,4032,3024,bohemiaP,745,865,1378,1079
IMG_1038.JPG,4032,3024,strongbowR,1437,2060,1940,2176
IMG_1038.JPG,4032,3024,strongbowA,1442,1933,1963,2069
IMG_1038.JPG,4032,3024,heineken,1445,1815,1989,1943
IMG_1038.JPG,4032,3024,tecate,1715,1683,2012,1822
IMG_1038.JPG,4032,3024,tecate,1729,1558,2030,1701
IMG_1038.JPG,4032,3024,tecate,1747,1419,2066,1568
IMG_1038.JPG,4032,3024,xx,1758,1269,2094,1432
IMG_1038.JPG,4032,3024,xx,1773,1110,2112,1274
IMG_1038.JPG,4032,3024,xx,1789,919,2153,1120
IMG_1038.JPG,4032,3024,heineken6,2092,1810,2653,2151
IMG_1038.JPG,4032,3024,heineken6,2192,1371,2769,1829
IMG_1038.JPG,4032,3024,miller,2360,1150,2902,1366
IMG_1038.JPG,4032,3024,miller,2409,924,2966,1178
IMG_1038.JPG,4032,3024,carta,2943,1863,3568,2069
IMG_1038.JPG,4032,3024,indioC,3007,1668,3645,1881
IMG_1038.JPG,4032,3024,indioC,3088,1519,3738,1694
IMG_1038.JPG,4032,3024,tecateC,3173,1329,3871,1525
IMG_1038.JPG,4032,3024,tecateC,3253,1106,3984,1340
IMG_1038.JPG,4032,3024,tecateC,3325,965,4030,1119
IMG_1039.JPG,4032,3024,sol,942,2135,1338,2271
IMG_1039.JPG,4032,3024,sol,925,2014,1340,2142
IMG_1039.JPG,4032,3024,indio,924,1878,1343,2012
IMG_1039.JPG,4032,3024,indio,915,1737,1342,1883
IMG_1039.JPG,4032,3024,indio,907,1594,1351,1748
IMG_1039.JPG,4032,3024,indio,906,1440,1360,1602
IMG_1039.JPG,4032,3024,bohemiaP,753,1258,1365,1437
IMG_1039.JPG,4032,3024,bohemiaP,743,1083,1368,1266
IMG_1039.JPG,4032,3024,bohemiaP,730,866,1379,1081
IMG_1039.JPG,4032,3024,strongbowR,1412,2125,1951,2253
IMG_1039.JPG,4032,3024,strongbowA,1412,1992,1979,2137
IMG_1039.JPG,4032,3024,heineken,1422,1856,2006,2004
IMG_1039.JPG,4032,3024,tecate,1710,1732,2024,1866
IMG_1039.JPG,4032,3024,tecate,1729,1594,2053,1740
IMG_1039.JPG,4032,3024,tecate,1742,1440,2089,1599
IMG_1039.JPG,4032,3024,xx,1760,1291,2115,1455
IMG_1039.JPG,4032,3024,xx,1779,1117,2138,1292
IMG_1039.JPG,4032,3024,xx,1797,924,2178,1138
IMG_1039.JPG,4032,3024,heineken6,2102,1866,2671,2247
IMG_1039.JPG,4032,3024,heineken6,2199,1394,2832,1876
IMG_1039.JPG,4032,3024,miller,2378,1176,2938,1432
IMG_1039.JPG,4032,3024,miller,2429,932,3009,1206
IMG_1039.JPG,4032,3024,carta,2974,1930,3617,2133
IMG_1039.JPG,4032,3024,indioC,3037,1745,3697,1963
IMG_1039.JPG,4032,3024,indioC,3112,1571,3794,1761
IMG_1039.JPG,4032,3024,tecateC,3206,1369,3922,1588
IMG_1039.JPG,4032,3024,tecateC,3289,1142,4025,1379
IMG_1039.JPG,4032,3024,tecateC,3368,979,4032,1148
IMG_1040.JPG,4032,3024,sol,919,2107,1335,2253
IMG_1040.JPG,4032,3024,sol,909,1978,1355,2102
IMG_1040.JPG,4032,3024,indio,902,1819,1355,1973
IMG_1040.JPG,4032,3024,indio,891,1653,1358,1812
IMG_1040.JPG,4032,3024,indio,889,1483,1358,1655
IMG_1040.JPG,4032,3024,indio,879,1322,1365,1492
IMG_1040.JPG,4032,3024,bohemiaP,720,1125,1363,1320
IMG_1040.JPG,4032,3024,bohemiaP,702,914,1378,1129
IMG_1040.JPG,4032,3024,bohemiaP,683,663,1383,920
IMG_1040.JPG,4032,3024,strongbowR,1432,2097,1999,2229
IMG_1040.JPG,4032,3024,strongbowA,1429,1942,2027,2094
IMG_1040.JPG,4032,3024,heineken,1433,1784,2051,1942
IMG_1040.JPG,4032,3024,tecate,1742,1645,2096,1786
IMG_1040.JPG,4032,3024,tecate,1758,1491,2097,1642
IMG_1040.JPG,4032,3024,tecate,1766,1319,2125,1504
IMG_1040.JPG,4032,3024,xx,1774,1165,2166,1317
IMG_1040.JPG,4032,3024,xx,1806,956,2191,1161
IMG_1040.JPG,4032,3024,xx,1822,745,2212,956
IMG_1040.JPG,4032,3024,heineken6,2188,1789,2788,2181
IMG_1040.JPG,4032,3024,heineken6,2247,1261,2891,1778
IMG_1040.JPG,4032,3024,miller,2433,1014,3042,1256
IMG_1040.JPG,4032,3024,miller,2481,751,3114,1030
IMG_1040.JPG,4032,3024,carta,3073,1871,3745,2065
IMG_1040.JPG,4032,3024,indioC,3137,1660,3829,1883
IMG_1040.JPG,4032,3024,indioC,3191,1437,3915,1681
IMG_1040.JPG,4032,3024,tecateC,3302,1235,4030,1463
IMG_1040.JPG,4032,3024,tecateC,3349,985,4032,1237
IMG_1040.JPG,4032,3024,tecateC,3411,772,4032,982
IMG_1042.JPG,4032,3024,sol,740,2542,1250,2729
IMG_1042.JPG,4032,3024,sol,738,2353,1250,2527
IMG_1042.JPG,4032,3024,indio,733,2174,1247,2353
IMG_1042.JPG,4032,3024,indio,742,1981,1247,2174
IMG_1042.JPG,4032,3024,indio,742,1781,1250,1976
IMG_1042.JPG,4032,3024,indio,745,1551,1261,1779
IMG_1042.JPG,4032,3024,bohemiaP,571,1332,1266,1556
IMG_1042.JPG,4032,3024,bohemiaP,574,1110,1278,1338
IMG_1042.JPG,4032,3024,bohemiaP,569,853,1289,1114
IMG_1042.JPG,4032,3024,strongbowR,1332,2537,2010,2688
IMG_1042.JPG,4032,3024,strongbowA,1366,2335,2019,2515
IMG_1042.JPG,4032,3024,heineken,1348,2138,2029,2322
IMG_1042.JPG,4032,3024,tecate,1668,1951,2051,2133
IMG_1042.JPG,4032,3024,tecate,1691,1761,2066,1953
IMG_1042.JPG,4032,3024,tecate,1694,1568,2084,1758
IMG_1042.JPG,4032,3024,xx,1717,1371,2107,1571
IMG_1042.JPG,4032,3024,xx,1710,1165,2115,1369
IMG_1042.JPG,4032,3024,xx,1720,958,2132,1165
IMG_1042.JPG,4032,3024,heineken6,2191,2106,2871,2624
IMG_1042.JPG,4032,3024,heineken6,2243,1532,2927,2109
IMG_1042.JPG,4032,3024,miller,2389,1238,3009,1492
IMG_1042.JPG,4032,3024,miller,2419,951,3063,1232
IMG_1042.JPG,4032,3024,carta,3150,2240,3917,2474
IMG_1042.JPG,4032,3024,indioC,3197,1994,3951,2235
IMG_1042.JPG,4032,3024,indioC,3227,1745,4019,1997
IMG_1042.JPG,4032,3024,tecateC,3306,1498,4032,1735
IMG_1042.JPG,4032,3024,tecateC,3343,1243,4032,1494
IMG_1042.JPG,4032,3024,tecateC,3392,977,4032,1237
IMG_1043.JPG,4032,3024,sol,547,2424,1084,2656
IMG_1043.JPG,4032,3024,sol,547,2230,1091,2420
IMG_1043.JPG,4032,3024,indio,545,2024,1119,2237
IMG_1043.JPG,4032,3024,indio,540,1817,1107,2024
IMG_1043.JPG,4032,3024,indio,537,1594,1101,1822
IMG_1043.JPG,4032,3024,indio,535,1366,1102,1589
IMG_1043.JPG,4032,3024,bohemiaP,360,1120,1101,1366
IMG_1043.JPG,4032,3024,bohemiaP,358,881,1112,1130
IMG_1043.JPG,4032,3024,bohemiaP,347,619,1122,883
IMG_1043.JPG,4032,3024,strongbowR,1197,2410,1897,2602
IMG_1043.JPG,4032,3024,strongbowA,1224,2199,1912,2406
IMG_1043.JPG,4032,3024,heineken,1210,2006,1924,2201
IMG_1043.JPG,4032,3024,tecate,1545,1789,1942,1996
IMG_1043.JPG,4032,3024,tecate,1563,1588,1963,1786
IMG_1043.JPG,4032,3024,tecate,1571,1376,1976,1592
IMG_1043.JPG,4032,3024,xx,1581,1166,1991,1376
IMG_1043.JPG,4032,3024,xx,1591,942,2010,1173
IMG_1043.JPG,4032,3024,xx,1602,714,2024,950
IMG_1043.JPG,4032,3024,heineken6,2106,1960,2812,2507
IMG_1043.JPG,4032,3024,heineken6,2151,1360,2865,1953
IMG_1043.JPG,4032,3024,miller,2297,1027,2935,1315
IMG_1043.JPG,4032,3024,miller,2322,747,2963,1030
IMG_1043.JPG,4032,3024,carta,3104,2127,3856,2374
IMG_1043.JPG,4032,3024,indioC,3130,1866,3897,2117
IMG_1043.JPG,4032,3024,indioC,3173,1607,3938,1856
IMG_1043.JPG,4032,3024,tecateC,3199,1340,4019,1610
IMG_1043.JPG,4032,3024,tecateC,3279,1081,4029,1343
IMG_1043.JPG,4032,3024,tecateC,3324,785,4032,1081
IMG_1044.JPG,4032,3024,sol,504,2369,1101,2578
IMG_1044.JPG,4032,3024,sol,507,2153,1102,2363
IMG_1044.JPG,4032,3024,indio,510,1933,1091,2148
IMG_1044.JPG,4032,3024,indio,520,1715,1079,1927
IMG_1044.JPG,4032,3024,indio,510,1476,1083,1715
IMG_1044.JPG,4032,3024,indio,502,1224,1079,1476
IMG_1044.JPG,4032,3024,bohemiaP,320,981,1081,1237
IMG_1044.JPG,4032,3024,bohemiaP,310,743,1086,984
IMG_1044.JPG,4032,3024,bohemiaP,310,469,1092,740
IMG_1044.JPG,4032,3024,strongbowR,1189,2347,1914,2540
IMG_1044.JPG,4032,3024,strongbowA,1207,2133,1929,2340
IMG_1044.JPG,4032,3024,heineken,1202,1907,1932,2130
IMG_1044.JPG,4032,3024,tecate,1537,1686,1947,1892
IMG_1044.JPG,4032,3024,tecate,1560,1474,1961,1679
IMG_1044.JPG,4032,3024,tecate,1558,1250,1984,1465
IMG_1044.JPG,4032,3024,xx,1578,1033,1991,1251
IMG_1044.JPG,4032,3024,xx,1576,801,1994,1030
IMG_1044.JPG,4032,3024,xx,1584,563,2002,810
IMG_1044.JPG,4032,3024,heineken6,2138,1871,2819,2429
IMG_1044.JPG,4032,3024,heineken6,2169,1248,2909,1850
IMG_1044.JPG,4032,3024,miller,2312,888,2943,1166
IMG_1044.JPG,4032,3024,miller,2315,589,2974,896
IMG_1044.JPG,4032,3024,carta,3151,2042,3938,2320
IMG_1044.JPG,4032,3024,indioC,3166,1765,3958,2027
IMG_1044.JPG,4032,3024,indioC,3201,1501,3989,1761
IMG_1044.JPG,4032,3024,tecateC,3253,1227,4030,1489
IMG_1044.JPG,4032,3024,tecateC,3281,947,4029,1224
IMG_1044.JPG,4032,3024,tecateC,3312,638,4027,948
IMG_1045.JPG,4032,3024,sol,492,2333,1096,2568
IMG_1045.JPG,4032,3024,sol,499,2096,1094,2327
IMG_1045.JPG,4032,3024,indio,510,1873,1091,2096
IMG_1045.JPG,4032,3024,indio,504,1632,1079,1871
IMG_1045.JPG,4032,3024,indio,509,1389,1084,1630
IMG_1045.JPG,4032,3024,indio,514,1148,1088,1391
IMG_1045.JPG,4032,3024,bohemiaP,342,907,1094,1150
IMG_1045.JPG,4032,3024,bohemiaP,343,653,1101,902
IMG_1045.JPG,4032,3024,bohemiaP,335,399,1114,660
IMG_1045.JPG,4032,3024,strongbowR,1186,2309,1948,2517
IMG_1045.JPG,4032,3024,strongbowA,1210,2079,1956,2307
IMG_1045.JPG,4032,3024,heineken,1222,1848,1965,2074
IMG_1045.JPG,4032,3024,tecate,1548,1610,1976,1840
IMG_1045.JPG,4032,3024,tecate,1565,1394,1979,1614
IMG_1045.JPG,4032,3024,tecate,1588,1174,1988,1392
IMG_1045.JPG,4032,3024,xx,1586,956,1996,1174
IMG_1045.JPG,4032,3024,xx,1589,732,2001,956
IMG_1045.JPG,4032,3024,xx,1606,504,2009,740
IMG_1045.JPG,4032,3024,heineken6,2178,1825,2891,2415
IMG_1045.JPG,4032,3024,heineken6,2184,1192,2910,1786
IMG_1045.JPG,4032,3024,miller,2306,822,2935,1115
IMG_1045.JPG,4032,3024,miller,2301,537,2942,842
IMG_1045.JPG,4032,3024,carta,3214,2014,4009,2317
IMG_1045.JPG,4032,3024,indioC,3217,1747,4032,2020
IMG_1045.JPG,4032,3024,indioC,3225,1476,4024,1748
IMG_1045.JPG,4032,3024,tecateC,3256,1184,4032,1474
IMG_1045.JPG,4032,3024,tecateC,3276,915,4032,1178
IMG_1045.JPG,4032,3024,tecateC,3292,602,4032,917
IMG_1046.JPG,4032,3024,sol,424,2283,1051,2532
IMG_1046.JPG,4032,3024,sol,443,2040,1056,2284
IMG_1046.JPG,4032,3024,indio,453,1797,1038,2043
IMG_1046.JPG,4032,3024,indio,463,1561,1045,1801
IMG_1046.JPG,4032,3024,indio,479,1325,1055,1568
IMG_1046.JPG,4032,3024,indio,489,1081,1058,1333
IMG_1046.JPG,4032,3024,bohemiaP,322,842,1069,1091
IMG_1046.JPG,4032,3024,bohemiaP,322,606,1074,858
IMG_1046.JPG,4032,3024,bohemiaP,335,369,1076,630
IMG_1046.JPG,4032,3024,strongbowR,1194,2292,1951,2509
IMG_1046.JPG,4032,3024,strongbowA,1163,2063,1955,2288
IMG_1046.JPG,4032,3024,heineken,1176,1812,1942,2033
IMG_1046.JPG,4032,3024,tecate,1527,1561,1958,1788
IMG_1046.JPG,4032,3024,tecate,1550,1342,1958,1565
IMG_1046.JPG,4032,3024,tecate,1550,1122,1960,1338
IMG_1046.JPG,4032,3024,xx,1550,907,1960,1132
IMG_1046.JPG,4032,3024,xx,1547,683,1955,917
IMG_1046.JPG,4032,3024,xx,1548,469,1971,712
IMG_1046.JPG,4032,3024,heineken6,2119,1771,2915,2389
IMG_1046.JPG,4032,3024,heineken6,2133,1130,2886,1756
IMG_1046.JPG,4032,3024,miller,2235,799,2886,1089
IMG_1046.JPG,4032,3024,miller,2255,519,2886,810
IMG_1046.JPG,4032,3024,carta,3194,2032,4030,2302
IMG_1046.JPG,4032,3024,indioC,3196,1742,4015,2015
